point_id,backend,asimov_mode,detector_mode,source_model,dm41_eV2,sin2_theta14_eff,sin2_theta24_eff,theta14_rad_eff,theta24_rad_eff,chi2_min,chi2_stat,chi2_prior,chi2_pulls_norm,chi2_pulls_shape,chi2_ND,chi2_FD,chi2_FHC_app,chi2_RHC_app,chi2_FHC_dis,chi2_RHC_dis,n_component_rows,minimizer_status,pull_01_ND_fiducial_volume,pull_02_FD_fiducial_volume,pull_03_flux_FHC_signal,pull_04_flux_RHC_signal,pull_05_flux_FHC_background,pull_06_flux_RHC_background,pull_07_ND_flux_FHC_signal,pull_08_ND_flux_RHC_signal,pull_09_ND_flux_FHC_background,pull_10_ND_flux_RHC_background,pull_11_xsec_nue_CC,pull_12_xsec_numu_CC,pull_13_xsec_nutau_CC,pull_14_xsec_nuebar_CC,pull_15_xsec_numubar_CC,pull_16_xsec_nutaubar_CC,pull_17_ND_xsec_nue_CC,pull_18_ND_xsec_numu_CC,pull_19_ND_xsec_nutau_CC,pull_20_ND_xsec_nuebar_CC,pull_21_ND_xsec_numubar_CC,pull_22_ND_xsec_nutaubar_CC,pull_23_xsec_nu_NC,pull_24_xsec_nubar_NC,pull_25_ND_xsec_nu_NC,pull_26_ND_xsec_nubar_NC
1,analytic_3p1,standard3nu,ND+FD,point,0.1,0.0001,0,0.0100001666742,0,5.28038426023e-005,5.28038426023e-005,0,0,0,2.94450470782e-006,4.98593378945e-005,4.13426557809e-005,1.14524392483e-005,1.13028246559e-008,-2.55525152372e-009,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,analytic_3p1,standard3nu,ND+FD,point,0.1,0.000133352143216,0,0.0115480765167,0,2.83101418539e-005,1.18256695369e-005,0,1.6484472317e-005,0,4.00398969925e-006,7.82167983762e-006,8.90933661903e-006,2.63556140502e-006,1.0473670094e-007,1.76034811885e-007,1472,0,-7.245129764e-006,7.74782335703e-006,1.16966470409e-005,1.09429970474e-005,2.1035117859e-005,1.24784418985e-005,-8.54125247559e-007,1.5973455147e-007,-9.97192890144e-006,-1.64882275233e-006,5.10186099102e-005,-1.88692936821e-005,0,5.10186099101e-005,-1.27903406174e-005,0,-5.2766342398e-005,1.52378424571e-005,0,-5.2766342398e-005,8.89499291502e-006,0,3.83322706901e-006,3.83322706901e-006,-2.65917582477e-006,-2.65917582477e-006
3,analytic_3p1,standard3nu,ND+FD,point,0.1,0.000177827941004,0,0.0133356095822,0,5.03623067939e-005,2.1049161068e-005,0,2.93131457259e-005,0,7.13714672465e-006,1.39120143434e-005,1.58454167699e-005,4.68696383981e-006,2.01369490972e-007,3.15410967407e-007,1472,0,-9.66143917284e-006,1.03317778737e-005,1.55974726664e-005,1.45924569484e-005,2.80499787816e-005,1.6639757554e-005,-1.1389998695e-006,2.12999355293e-007,-1.32972531448e-005,-2.19849069175e-006,6.80334542755e-005,-2.51622103746e-005,0,6.80334542753e-005,-1.70558354396e-005,0,-7.03640128157e-005,2.03197597282e-005,0,-7.03640128157e-005,1.18614852445e-005,0,5.11185135541e-006,5.11185135541e-006,-3.54628472635e-006,-3.54628472635e-006
4,analytic_3p1,standard3nu,ND+FD,point,0.1,0.000237137370566,0,0.0153998739491,0,8.95397892924e-005,3.74148461287e-005,0,5.21249431637e-005,0,1.26685632429e-005,2.47462828858e-005,2.81825578237e-005,8.33571505098e-006,3.35821207357e-007,5.6075204669e-007,1472,0,-1.28835643395e-005,1.37774505044e-005,2.07991073439e-005,1.94588843658e-005,3.74038222968e-005,2.21885625977e-005,-1.51889059674e-006,2.8402125917e-007,-1.77312336255e-005,-2.93129029433e-006,9.07223702617e-005,-3.35536405603e-005,0,9.07223702615e-005,-2.27436856676e-005,0,-9.38300774256e-005,2.70964265054e-005,0,-9.38300774256e-005,1.58172274682e-005,0,6.81704949565e-006,6.81704949565e-006,-4.72943218992e-006,-4.72943218992e-006
5,analytic_3p1,standard3nu,ND+FD,point,0.1,0.000316227766017,0,0.0177837314693,0,0.000159258420022,6.65704976565e-005,0,9.26879223657e-005,0,2.25484845215e-005,4.4022013135e-005,5.01284716848e-005,1.48248438989e-005,6.15056250903e-007,1.00212582187e-006,1472,0,-1.71802035497e-005,1.8372175701e-005,2.77352431963e-005,2.59480040571e-005,4.98762638e-005,2.95873043181e-005,-2.02549068947e-006,3.78716525739e-007,-2.36433114554e-005,-3.90814864929e-006,0.00012097720359,-4.47432429237e-005,0,0.000120977203589,-3.03280605521e-005,0,-0.000125121144122,3.6132938914e-005,0,-0.000125121144122,2.10920475547e-005,0,9.09119052461e-006,9.09119052461e-006,-6.30748477138e-006,-6.30748477138e-006
6,analytic_3p1,standard3nu,ND+FD,point,0.1,0.000421696503429,0,0.0205366938124,0,0.000283198094783,0.000118384431277,0,0.000164813663506,0,4.00625490428e-005,7.8321882234e-005,8.91673765878e-005,2.63668322387e-005,1.05524928753e-006,1.79497316274e-006,1472,0,-2.29096261618e-005,2.44990679664e-005,3.69840968749e-005,3.46007341584e-005,6.65065594889e-005,3.94524247516e-005,-2.70106639228e-006,5.049698647e-007,-3.15258957734e-005,-5.21019568476e-006,0.000161320320611,-5.9663840096e-005,0,0.000161320320611,-4.04411062497e-005,0,-0.000166845903205,4.81827564321e-005,0,-0.000166845903205,2.81256940561e-005,0,1.21242025319e-005,1.21242025319e-005,-8.41238540762e-006,-8.41238540762e-006
7,analytic_3p1,standard3nu,ND+FD,point,0.1,0.00056234132519,0,0.0237159601549,0,0.000503654153038,0.000210596347162,0,0.000293057805876,0,7.12269751755e-005,0.000139369371986,0.00015862560072,4.68979182429e-005,1.89703528457e-006,3.17579291461e-006,1472,0,-3.05495110283e-005,3.26689259613e-005,4.93165173712e-005,4.61381791898e-005,8.86799084533e-005,5.2605533485e-005,-3.60198527099e-006,6.73287255496e-007,-4.20351830067e-005,-6.94541072732e-006,0.000215114549843,-7.95590382164e-005,0,0.000215114549842,-5.3925503274e-005,0,-0.000222482230818,6.42504408823e-005,0,-0.000222482230818,3.75044315569e-005,0,1.61694937873e-005,1.61694937873e-005,-1.12202647525e-005,-1.12202647525e-005
8,analytic_3p1,standard3nu,ND+FD,point,0.1,0.000749894209332,0,0.0273876200398,0,0.000895754979682,0.000374680194495,0,0.000521074785187,0,0.000126626214558,0.000248053979938,0.000282226404213,8.34216200543e-005,3.37337772209e-006,5.65879250623e-006,1472,0,-4.0736709061e-005,4.35627457456e-005,6.5760065429e-005,6.15215537441e-005,0.000118242310078,7.01415016752e-005,-4.803422879e-006,8.97663627144e-007,-5.60454401872e-005,-9.25741475773e-006,0.000286842870592,-0.000106086620796,0,0.000286842870592,-7.19044507876e-005,0,-0.00029666640523,8.56752545354e-005,0,-0.00029666640523,5.00097905377e-005,0,2.15652300054e-005,2.15652300054e-005,-1.4966320437e-005,-1.4966320437e-005
9,analytic_3p1,standard3nu,ND+FD,point,0.1,0.001,0,0.0316280494376,0,0.00159313134804,0.00066666624942,0,0.000926465098623,0,0.000225043833644,0.000441622415776,0.000502224446426,0.000148403747106,5.98904082335e-006,1.00490150651e-005,1472,0,-5.43202183729e-005,5.80883569122e-005,8.76843344282e-005,8.20319579456e-005,0.000157653323344,9.35190073401e-005,-6.40564196363e-006,1.19673482737e-006,-7.47211264212e-005,-1.23370686678e-005,0.000382480898404,-0.000141456225359,0,0.000382480898403,-9.58748106751e-005,0,-0.000395578256949,0.000114242523578,0,-0.000395578256949,6.66834858982e-005,0,2.8762790183e-005,2.8762790183e-005,-1.99647693786e-005,-1.99647693786e-005
10,analytic_3p1,standard3nu,ND+FD,point,0.1,0.00133352143216,0,0.0365255337251,0,0.0028336245071,0.00118646983195,0,0.00164715467515,0,0.00039992427856,0.000786545553394,0.000893918026301,0.000264038570952,1.06478454326e-005,1.78653892692e-005,1472,0,-7.24317405502e-005,7.74558482329e-005,0.000116914495676,0.000109376521312,0.000210189054527,0.000124680818429,-8.54237078146e-006,1.59530473625e-006,-9.96125955341e-005,-1.64377155427e-005,0.000509992739163,-0.000188612579639,0,0.000509992739162,-0.000127830994264,0,-0.000527453839053,0.00015233193619,0,-0.000527453839053,8.89138262499e-005,0,3.83648593081e-005,3.83648593081e-005,-2.66356512858e-005,-2.66356512858e-005
11,analytic_3p1,standard3nu,ND+FD,point,0.1,0.00177827941004,0,0.0421821585917,0,0.00504038715232,0.00211213741769,0,0.00292824973463,0,0.000710550346067,0.00140158707162,0.00159158801623,0.000469855430241,1.89262025069e-005,3.17677687175e-005,1472,0,-9.65796136422e-005,0.000103277971759,0.00015588230099,0.00014582952387,0.000280211567288,0.000166213373447,-1.13919843322e-005,2.12636562861e-006,-0.000132782878828,-2.18951081738e-005,0.000679990685995,-0.000251479214545,0,0.000679990685994,-0.000170429594289,0,-0.000703267420332,0.000203114933183,0,-0.000703267420332,0.000118550656674,0,5.11764866462e-005,5.11764866462e-005,-3.55409221796e-005,-3.55409221796e-005
12,analytic_3p1,standard3nu,ND+FD,point,0.1,0.00237137370566,0,0.0487160194502,0,0.00896657528451,0.00376134790562,0,0.00520522737888,0,0.00126207606307,0.00249927184255,0.00283492606495,0.000836295611218,3.36545379786e-005,5.64716914737e-005,1472,0,-0.000128773797949,0.000137703718043,0.000207826714578,0.000194419830574,0.000373525879404,0.000221558131078,-1.51924298112e-005,2.83376385925e-006,-0.000176975266491,-2.9153276531e-005,0.000906612208471,-0.000335282328611,0,0.000906612208472,-0.000227207905467,0,-0.000937637978412,0.000270817277775,0,-0.000937637978412,0.000158058129226,0,6.82736381581e-005,6.82736381581e-005,-4.74332103469e-005,-4.74332103469e-005
13,analytic_3p1,standard3nu,ND+FD,point,0.1,0.00316227766017,0,0.0562638127644,0,0.015953061858,0.00670149927777,0,0.00925156258024,0,0.00224081038238,0.00446068889538,0.00505230840846,0.00148897662121,5.98437139346e-005,0.000100370534162,1472,0,-0.000171692056326,0.000183595880191,0.0002770601555,0.0002591794989,0.000497852006499,0.000295290827053,-2.02611562369e-005,3.77570409903e-006,-0.000235834151118,-3.879777075e-005,0.00120868457923,-0.000446980656379,0,0.00120868457923,-0.000302873514181,0,-0.00125003276422,0.000361068034315,0,-0.00125003276422,0.000210717522732,0,9.1095443271e-005,9.1095443271e-005,-6.33219474241e-005,-6.33219474241e-005
14,analytic_3p1,standard3nu,ND+FD,point,0.1,0.00421696503429,0,0.0649838903115,0,0.0283879770019,0.011947459216,0,0.0164405177859,0,0.00397642227006,0.00797103694598,0.00901060746198,0.00265211482093,0.000106359566122,0.000178377367007,1472,0,-0.000228900686257,0.000244766840734,0.000369321218391,0.000345472920215,0.000663447326755,0.00039348928758,-2.70217365349e-005,5.02933292344e-006,-0.000314194880389,-5.15977743479e-005,0.0016112692876,-0.00059583513473,0,0.0016112692876,-0.000403687254332,0,-0.00166636291833,0.000481362873197,0,-0.00166636291833,0.000280896104509,0,0.00012156869343,0.00012156869343,-8.45635446559e-005,-8.45635446559e-005
15,analytic_3p1,standard3nu,ND+FD,point,0.1,0.0056234132519,0,0.0750598821345,0,0.0505270610666,0.0213181179984,0,0.0292089430682,0,0.00705143695747,0.0142666810409,0.0160856952847,0.00472642285602,0.000189053153794,0.000316946703873,1472,0,-0.000305147318694,0.000326291223951,0.000492240909483,0.000460431502279,0.000883923940582,0.000524215797696,-3.60394467177e-005,6.69669328331e-006,-0.000418462092236,-6.85583466019e-005,0.00214770617389,-0.000794162216082,0,0.0021477061739,-0.000537968170213,0,-0.00222109460279,0.000641678225717,0,-0.00222109460279,0.000374402816303,0,0.000162276524256,0.000162276524256,-0.000112985200521,-0.000112985200521
16,analytic_3p1,standard3nu,ND+FD,point,0.1,0.00749894209332,0,0.0867050294722,0,0.0899594165981,0.038081482112,0,0.0518779344861,0,0.0124926235447,0.0255888585672,0.0287532905263,0.0084292280787,0.000335962487413,0.00056300101961,1472,0,-0.000406748610263,0.000434919668298,0.000655957046976,0.000613525801265,0.00117731644995,0.000698145972027,-4.80688436254e-005,8.91238674105e-006,-0.000557099841175,-9.09831777547e-005,0.00286231196826,-0.00105832716162,0,0.00286231196825,-0.000716756750472,0,-0.00296003460596,0.000855283759581,0,-0.00296003460596,0.000498957540339,0,0.000216688135626,0.000216688135626,-0.000151056369737,-0.000151056369737
17,analytic_3p1,standard3nu,ND+FD,point,0.1,0.01,0,0.100167421162,0,0.160231976429,0.0681295042033,0,0.0921024722258,0,0.022104628756,0.0460248754474,0.0514854102876,0.0150474857283,0.000596877497092,0.000999730690395,1472,0,-0.000542102328683,0.000579624991156,0.000873920532127,0.00081731509794,0.00156746684328,0.000929381954205,-6.41174297218e-005,1.18533027384e-005,-0.000741260016743,-0.000120546123439,0.00381393015381,-0.00141004862452,0,0.00381393015381,-0.00095468136793,0,-0.00394399226892,0.00113981427416,0,-0.00394399226892,0.000664807924638,0,0.000289473736601,0.000289473736601,-0.000202128853698,-0.000202128853698
18,analytic_3p1,standard3nu,ND+FD,point,0.1,0.0133352143216,0,0.115736405371,0,0.285559056238,0.122132765567,0,0.163426290671,0,0.039046311683,0.0830864538837,0.0924013741228,0.0268969290592,0.00106009887311,0.00177436351149,1472,0,-0.000722361497661,0.000772320542926,0.00116394733133,0.00108842321568,0.00208580293809,0.00123649202745,-8.55309017245e-005,1.57507395489e-005,-0.000985576602741,-0.000159365333818,0.00508057808268,-0.00187810288043,0,0.00508057808269,-0.00127108179821,0,-0.00525356887303,0.00151867859974,0,-0.00525356887303,0.000885536080765,0,0.000386940101356,0.000386940101356,-0.000270777551672,-0.000270777551672
19,analytic_3p1,standard3nu,ND+FD,point,0.1,0.0177827941004,0,0.133750568779,0,0.509158578484,0.212732799343,0,0.296425779141,0,0.0688207224841,0.143912076859,0.160747355272,0.0468432231771,0.00192290987507,0.00321931101905,1472,0,-0.000973713247579,0.00104073802862,0.00156266843229,0.00146040784256,0.00279689232425,0.00165568088128,-0.000115540296548,2.09902711286e-005,-0.00132080962495,-0.000210292729884,0.00684559274101,-0.00252364029988,0,0.00684559274101,-0.0017050790728,0,-0.00707555743862,0.00204574810124,0,-0.00707555743862,0.00119243495769,0,0.000521474682929,0.000521474682929,-0.000367049853791,-0.000367049853791
20,analytic_3p1,standard3nu,ND+FD,point,0.1,0.0237137370566,0,0.154607864065,0,0.908860540612,0.379825250211,0,0.529035290401,0,0.120925258337,0.258899991874,0.28734380568,0.0832969842186,0.00343619975591,0.00574826055649,1472,0,-0.00130177900509,0.00139115106405,0.00208507202812,0.00194793167015,0.00372605957131,0.00220412506759,-0.000154795263429,2.78529750238e-005,-0.00175738168892,-0.000276177121327,0.00914701577219,-0.00336850865335,0,0.00914701577219,-0.00227344709348,0,-0.00945229744387,0.00273406909395,0,-0.00945229744387,0.00159286128778,0,0.000700103409329,0.000700103409329,-0.000495129090012,-0.000495129090012
21,analytic_3p1,standard3nu,ND+FD,point,0.1,0.0316227766017,0,0.178778770218,0,1.6244412624,0.679185173879,0,0.945256088517,0,0.211607077275,0.467578096603,0.514632916513,0.148124508069,0.00615022877074,0.0102775205254,1472,0,-0.00174179678012,0.00186096354068,0.0027826199521,0.0025983754719,0.00496237820778,0.00293258088045,-0.000207690924097,3.68988782933e-005,-0.00233661357808,-0.00036077239731,0.0122298497398,-0.00449757799545,0,0.0122298497398,-0.00303110704691,0,-0.012634501611,0.00365657327615,0,-0.012634501611,0.00212891336529,0,0.000942076164803,0.000942076164803,-0.000670432107024,-0.000670432107024
22,analytic_3p1,standard3nu,ND+FD,point,0.1,0.0421696503429,0,0.206823872408,0,2.90851579151,1.21708790337,0,1.69142788814,0,0.368233451226,0.84885445214,0.924221740868,0.263427630168,0.0110308914272,0.0184076409022,1472,0,-0.00233301479922,0.00249190220233,0.00371437760212,0.00346628347244,0.00660629999811,0.00389885410974,-0.00027918581895,4.87766038933e-005,-0.00310397878143,-0.000467850039034,0.0163649190251,-0.00600743303384,0,0.0163649190251,-0.00404093840522,0,-0.0169001981932,0.00489484835291,0,-0.0169001981932,0.00284737392418,0,0.00127159690533,0.00127159690533,-0.000912356347826,-0.000912356347826
23,analytic_3p1,standard3nu,ND+FD,point,0.1,0.056234132519,0,0.239418106092,0,5.22000561893,2.18773427763,0,3.0322713413,0,0.635939134055,1.55179514357,1.6662817649,0.468569798722,0.0198384242703,0.0330442897333,1472,0,-0.00312916048929,0.00334099415191,0.00495952384597,0.00462448402341,0.00879045807083,0.00517833835013,-0.000376183469094,6.42936626034e-005,-0.0041187682398,-0.000600628555135,0.0219204723904,-0.00802813606022,0,0.0219204723904,-0.00538652819441,0,-0.0226266221887,0.00656023718881,0,-0.0226266221887,0.00381173363927,0,0.0017235384328,0.0017235384328,-0.00124980113072,-0.00124980113072
24,analytic_3p1,standard3nu,ND+FD,point,0.1,0.0749894209332,0,0.277385433428,0,9.39889237247,3.95028549766,0,5.44860687482,0,1.08685251827,2.86343297938,3.02122305766,0.833766136557,0.0358031030088,0.0594932004313,1472,0,-0.0042041960515,0.00448658986011,0.00662422879743,0.00617014486957,0.0116897474767,0.00686863954266,-0.000508364126492,8.44325235172e-005,-0.00545813061378,-0.000760363517763,0.0293988950427,-0.0107351584056,0,0.0293988950427,-0.0071787646056,0,-0.0303270632128,0.00880547744771,0,-0.0303270632128,0.00510846812981,0,0.00234930206876,0.00234930206876,-0.00172696682019,-0.00172696682019
25,analytic_3p1,standard3nu,ND+FD,point,0.1,0.1,0,0.321750554397,0,16.9983308017,7.1809966328,0,9.81733416894,0,1.83071597831,5.35028065449,5.52396950521,1.48461662793,0.0649009101781,0.107509589483,1472,0,-0.00566046255279,0.00603685543494,0.00885069910306,0.008232617687,0.0155349443098,0.00909491857684,-0.000689363070283,0.000110357939431,-0.00722288240608,-0.000943839533872,0.039486884953,-0.0143655280985,0,0.039486884953,-0.00956421391476,0,-0.040700901753,0.0118411314126,0,-0.040700901753,0.0068557138189,0,0.00322681843739,0.00322681843739,-0.00241351506528,-0.00241351506528
26,analytic_3p1,standard3nu,ND+FD,point,0.133352143216,0.0001,0,0.0100001666742,0,5.86478497959e-005,5.86478497959e-005,0,0,0,9.25567823714e-006,4.93921715588e-005,4.57908271349e-005,1.28428019342e-005,7.62542391985e-009,6.59530288999e-009,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,analytic_3p1,standard3nu,ND+FD,point,0.133352143216,0.000133352143216,0,0.0115480765167,0,3.658534206e-005,2.02793050697e-005,0,1.63060369902e-005,0,1.25755338124e-005,7.70377125735e-006,1.56477621603e-005,4.34721785171e-006,1.05726853485e-007,1.78598204245e-007,1472,0,-7.06691018565e-006,7.66536208374e-006,1.40995005962e-005,1.35039355223e-005,2.30353574757e-005,1.45729894303e-005,-8.68212328554e-007,1.68123549148e-007,-9.41050388946e-006,-1.35491736895e-006,4.95629876353e-005,-2.12532981377e-005,0,4.95629876353e-005,-1.53902269158e-005,0,-5.25794528927e-005,1.50296729582e-005,0,-5.25794528927e-005,8.71874894775e-006,0,4.23096968897e-006,4.23096968897e-006,-2.20517623106e-006,-2.20517623106e-006
28,analytic_3p1,standard3nu,ND+FD,point,0.133352143216,0.000177827941004,0,0.0133356095822,0,6.50750661797e-005,3.60792365902e-005,0,2.89958295894e-005,0,2.23769203212e-005,1.37023162691e-005,2.78269623632e-005,7.7310095726e-006,2.08619517644e-007,3.12645136737e-007,1472,0,-9.42378206407e-006,1.0221810272e-005,1.88015733541e-005,1.80073611184e-005,3.07171900257e-005,1.94327463786e-005,-1.15778255555e-006,2.24184345764e-007,-1.25485933983e-005,-1.8065796147e-006,6.60924141822e-005,-2.83411666571e-005,0,6.60924141824e-005,-2.05226722209e-005,0,-7.0114778712e-005,2.00421538102e-005,0,-7.0114778712e-005,1.16264611433e-005,0,5.64218329983e-006,5.64218329983e-006,-2.94085068873e-006,-2.94085068873e-006
29,analytic_3p1,standard3nu,ND+FD,point,0.133352143216,0.000237137370566,0,0.0153998739491,0,0.000115708185639,6.41475388284e-005,0,5.15606468105e-005,0,3.97742142377e-005,2.43733245908e-005,4.94870722651e-005,1.37478499977e-005,3.54206029876e-007,5.58410535705e-007,1472,0,-1.25666479722e-005,1.36307997252e-005,2.50715668245e-005,2.4012443879e-005,4.09603368627e-005,2.59128326277e-005,-1.54393284212e-006,2.98933273635e-007,-1.67329021076e-005,-2.40870056694e-006,8.81340644586e-005,-3.7792553926e-005,0,8.81340644586e-005,-2.73664892791e-005,0,-9.34976953958e-005,2.67262198614e-005,0,-9.34976953958e-005,1.55038195827e-005,0,7.52414049831e-006,7.52414049831e-006,-3.92204474199e-006,-3.92204474199e-006
30,analytic_3p1,standard3nu,ND+FD,point,0.133352143216,0.000316227766017,0,0.0177837314693,0,0.00020575549949,0.000114071100174,0,9.16843993159e-005,0,7.07124430667e-005,4.33586571071e-005,8.80068637144e-005,2.44470744434e-005,6.25999734495e-007,9.91162281539e-007,1472,0,-1.67575967489e-005,1.81766019666e-005,3.3432166081e-005,3.20197604234e-005,5.46184742115e-005,3.45532706654e-005,-2.05887640242e-006,3.98595952811e-007,-2.23120546421e-005,-3.21132111413e-006,0.000117525842866,-5.03954037611e-005,0,0.000117525842866,-3.64921391311e-005,0,-0.000124677864654,3.56392369416e-005,0,-0.000124677864654,2.06741146038e-005,0,1.00339016724e-005,1.00339016724e-005,-5.2307661889e-006,-5.2307661889e-006
31,analytic_3p1,standard3nu,ND+FD,point,0.133352143216,0.000421696503429,0,0.0205366938124,0,0.000365868482864,0.000202839473854,0,0.00016302900901,0,0.000125697537685,7.71419361692e-005,0.000156512532436,4.34742375855e-005,1.085379089e-006,1.76732474346e-006,1472,0,-2.23460851111e-005,2.42382452574e-005,4.45801882379e-005,4.2696639437e-005,7.28295487247e-005,4.60738869751e-005,-2.74557156102e-006,5.31468723783e-007,-2.97507068183e-005,-4.28106269358e-006,0.000156718213764,-6.72001912601e-005,0,0.000156718213765,-4.86600962314e-005,0,-0.000166254707822,4.75243525322e-005,0,-0.000166254707822,2.75683771717e-005,0,1.33809548659e-005,1.33809548659e-005,-6.97646898556e-006,-6.97646898556e-006
32,analytic_3p1,standard3nu,ND+FD,point,0.133352143216,0.00056234132519,0,0.0237159601549,0,0.000650644363273,0.000360760432687,0,0.000289883930585,0,0.000223490078723,0.000137270353964,0.000278350835946,7.73103882859e-005,1.96069004492e-006,3.1385184101e-006,1472,0,-2.97980421766e-005,3.23210760617e-005,5.94445077344e-005,5.69326206512e-005,9.71102386227e-005,6.14340431447e-005,-3.66130649298e-006,7.08604877044e-007,-3.96680559492e-005,-5.70657236025e-006,0.000208978176033,-8.96072765236e-005,0,0.000208978176033,-6.48840293472e-005,0,-0.000221693729871,6.33723709623e-005,0,-0.000221693729871,3.67612476231e-005,0,1.78447363313e-005,1.78447363313e-005,-9.30528096496e-006,-9.30528096496e-006
33,analytic_3p1,standard3nu,ND+FD,point,0.133352143216,0.000749894209332,0,0.0273876200398,0,0.0011570224393,0.000641592309379,0,0.000515430129918,0,0.000397272736246,0.000244319573134,0.000495051949491,0.000137481332837,3.47504786203e-006,5.58397918927e-006,1472,0,-3.9734654115e-005,4.30988142783e-005,7.92631830566e-005,7.59132888697e-005,0.000129481648239,8.19121039565e-005,-4.88248033011e-006,9.44726335886e-007,-5.28890486835e-005,-7.60571792478e-006,0.000278661012761,-0.000119483232288,0,0.00027866101276,-8.6514904699e-005,0,-0.000295614692675,8.45041975969e-005,0,-0.000295614692675,4.90187567615e-005,0,2.37980217309e-005,2.37980217309e-005,-1.24123667447e-005,-1.24123667447e-005
34,analytic_3p1,standard3nu,ND+FD,point,0.133352143216,0.001,0,0.0316280494376,0,0.00205752187145,0.00114109601117,0,0.000916425860283,0,0.000706118606756,0.000434977404412,0.000880499373742,0.000244483586991,6.19850639335e-006,9.91454404179e-006,1472,0,-5.29840365029e-005,5.74695767577e-005,0.000105686097212,0.000101218516771,0.000172636442126,0.000109211081539,-6.51098023895e-006,1.25943332818e-006,-7.05124076705e-005,-1.0135065577e-005,0.000371572222261,-0.000159315684216,0,0.00037157222226,-0.000115352872814,0,-0.000394175367729,0.000112680659656,0,-0.000394175367729,6.5361953021e-005,0,3.17381672409e-005,3.17381672409e-005,-1.65585163802e-005,-1.65585163802e-005
35,analytic_3p1,standard3nu,ND+FD,point,0.133352143216,0.00133352143216,0,0.0365255337251,0,0.00365885279364,0.00202955415523,0,0.00162929863842,0,0.00125483524866,0.000774718906567,0.00156615008873,0.000434769560567,1.1005030237e-005,1.76294756965e-005,1472,0,-7.06500555806e-005,7.6630482669e-005,0.000140911458172,0.000134953088896,0.000230160865421,0.000145598930764,-8.68268779645e-006,1.67880672114e-006,-9.40008850962e-005,-1.35023103395e-005,0.000495449355178,-0.000212419286669,0,0.000495449355176,-0.000153795998056,0,-0.000525582331645,0.000150248740714,0,-0.000525582331645,8.71515906405e-005,0,4.23288565805e-005,4.23288565805e-005,-2.20924491054e-005,-2.20924491054e-005
36,analytic_3p1,standard3nu,ND+FD,point,0.133352143216,0.00177827941004,0,0.0421821585917,0,0.00650651357831,0.00361002506613,0,0.00289648851218,0,0.00222949275449,0.00138053231164,0.00278594706177,0.000773164771834,1.95654559579e-005,3.1347776573e-005,1472,0,-9.42039518249e-005,0.000102176957878,0.000187867162265,0.000179920207253,0.000306829292023,0.000194094599557,-1.15788266316e-005,2.23752561912e-006,-0.000125300799267,-1.79824827089e-005,0.000660603121772,-0.000283209494799,0,0.000660603121776,-0.000205037750247,0,-0.000700770438816,0.000200336207621,0,-0.000700770438816,0.000116200778892,0,5.64559258257e-005,5.64559258257e-005,-2.94808809066e-005,-2.94808809066e-005
37,analytic_3p1,standard3nu,ND+FD,point,0.133352143216,0.00237137370566,0,0.0487160194502,0,0.011570513454,0.00642178578853,0,0.00514872766547,0,0.00396001151756,0.00246177427097,0.00495632171037,0.00137495805519,3.47858195759e-005,5.57202034019e-005,1472,0,-0.000125606253302,0.000136234833253,0.000250451466993,0.000239851647673,0.000408994311923,0.000258714289145,-1.54411019982e-005,2.98165724169e-006,-0.000166999989331,-2.39389049714e-005,0.000880769774282,-0.000377566043032,0,0.000880769774285,-0.0002733288662,0,-0.000934305917951,0.000267110474006,0,-0.000934305917951,0.000154924697082,0,7.53020826493e-005,7.53020826493e-005,-3.93491997289e-005,-3.93491997289e-005
38,analytic_3p1,standard3nu,ND+FD,point,0.133352143216,0.00316227766017,0,0.0562638127644,0,0.0205759122144,0.0114248676917,0,0.0091510445227,0,0.00703099409056,0.00439387360112,0.00881879914557,0.00244519543686,6.18233774634e-005,9.90497317778e-005,1472,0,-0.000167468872413,0.000181635920809,0.000333851837214,0.000319712514832,0.000545102135727,0.000344796576811,-2.05919022313e-005,3.97231707546e-006,-0.000222535886055,-3.18499746978e-005,0.00117424324521,-0.000503314804336,0,0.00117424324522,-0.000364323885779,0,-0.00124558534448,0.000356122600618,0,-0.00124558534448,0.000206539345272,0,0.000100447039826,0.000100447039826,-5.25367406769e-005,-5.25367406769e-005
39,analytic_3p1,standard3nu,ND+FD,point,0.133352143216,0.00421696503429,0,0.0649838903115,0,0.0365905611794,0.0203289005502,0,0.0162616606292,0,0.0124769997383,0.00785190081187,0.0156943945106,0.00434857571223,0.000109905895688,0.000176024431686,1472,0,-0.00022327041638,0.000242151117491,0.000444966404903,0.000426103792281,0.00072637141902,0.000459430167002,-2.74612589129e-005,5.29044311927e-006,-0.000296468447669,-4.23428230248e-005,0.00156537681855,-0.000670865299705,0,0.00156537681855,-0.000485538534301,0,-0.00166042502396,0.000474763896072,0,-0.00166042502396,0.000275324988955,0,0.000134001931733,0.000134001931733,-7.01723436117e-005,-7.01723436117e-005
