point_id,backend,asimov_mode,detector_mode,source_model,dm41_eV2,sin2_theta14_eff,sin2_theta24_eff,theta14_rad_eff,theta24_rad_eff,chi2_min,chi2_stat,chi2_prior,chi2_pulls_norm,chi2_pulls_shape,chi2_ND,chi2_FD,chi2_FHC_app,chi2_RHC_app,chi2_FHC_dis,chi2_RHC_dis,n_component_rows,minimizer_status,pull_01_ND_fiducial_volume,pull_02_FD_fiducial_volume,pull_03_flux_FHC_signal,pull_04_flux_RHC_signal,pull_05_flux_FHC_background,pull_06_flux_RHC_background,pull_07_ND_flux_FHC_signal,pull_08_ND_flux_RHC_signal,pull_09_ND_flux_FHC_background,pull_10_ND_flux_RHC_background,pull_11_xsec_nue_CC,pull_12_xsec_numu_CC,pull_13_xsec_nutau_CC,pull_14_xsec_nuebar_CC,pull_15_xsec_numubar_CC,pull_16_xsec_nutaubar_CC,pull_17_ND_xsec_nue_CC,pull_18_ND_xsec_numu_CC,pull_19_ND_xsec_nutau_CC,pull_20_ND_xsec_nuebar_CC,pull_21_ND_xsec_numubar_CC,pull_22_ND_xsec_nutaubar_CC,pull_23_xsec_nu_NC,pull_24_xsec_nubar_NC,pull_25_ND_xsec_nu_NC,pull_26_ND_xsec_nubar_NC
75,analytic_3p1,standard3nu,ND+FD,uniform,0.177827941004,0.1,0,0.321750554397,0,23.0372204518,14.0140253331,0,9.02319511875,0,8.868051144,5.14597418909,10.9356065551,2.91213967017,0.0652903359428,0.100988771831,1472,0,-0.00528019279588,0.00575405255371,0.0111916162071,0.0107502218882,0.0181311728762,0.0113479980776,-0.000666767512487,0.000146098092124,-0.0072708023223,-0.000833233352216,0.0364333314069,-0.0165980991328,0,0.0364333314069,-0.0121344174478,0,-0.039007038636,0.0113029357251,0,-0.039007038636,0.00646170224778,0,0.00389049464129,0.00389049464129,-0.00216965671997,-0.00216965671997
76,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.0001,0,0.0100001666742,0,9.54288202474e-005,9.54288202474e-005,0,0,0,4.45332478782e-005,5.08955723692e-005,7.28056830466e-005,2.26222904601e-005,3.29483925869e-009,-2.4480985084e-009,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.000133352143216,0,0.0115480765167,0,8.54380249063e-005,6.87982725858e-005,0,1.66397523205e-005,0,6.04443055108e-005,8.35396707509e-006,5.36732432886e-005,1.47766366428e-005,1.34717546218e-007,2.13675108175e-007,1472,0,-6.84192826974e-006,7.7376242826e-006,2.11043329834e-005,2.10468663762e-005,3.13607562155e-005,2.19830363767e-005,-8.14908803606e-007,1.96062971599e-007,-1.01891863348e-005,-1.70738094364e-006,4.62860539693e-005,-2.87414722819e-005,0,4.62860539694e-005,-2.33687998939e-005,0,-5.2908239356e-005,1.51634583235e-005,0,-5.2908239356e-005,8.82043950346e-006,0,7.23701874695e-006,7.23701874695e-006,-2.80542635794e-006,-2.80542635794e-006
78,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.000177827941004,0,0.0133356095822,0,0.00015195182881,0.00012236258695,0,2.95892418603e-005,0,0.000107503964226,1.4858622724e-005,9.5441923862e-005,2.6275607187e-005,2.68532334484e-007,3.7652356625e-007,1472,0,-9.12378619146e-006,1.03181796576e-005,2.81422922958e-005,2.80656128245e-005,4.18188233744e-005,2.93137899218e-005,-1.0867068866e-006,2.61440797929e-007,-1.35869271757e-005,-2.27656537627e-006,6.17227323242e-005,-3.83264133351e-005,0,6.17227323242e-005,-3.11618364359e-005,0,-7.05532070093e-005,2.02205725794e-005,0,-7.05532070093e-005,1.17620702286e-005,0,9.6507276325e-006,9.6507276325e-006,-3.74134059177e-006,-3.74134059177e-006
79,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.000237137370566,0,0.0153998739491,0,0.000270163489016,0.000217547653011,0,5.26158360047e-005,0,0.000191117907384,2.64297456266e-005,0.000169711222417,4.67218510942e-005,4.56881312234e-007,6.57698187912e-007,1472,0,-1.21666367604e-005,1.37593213801e-005,3.75269485512e-005,3.74246121107e-005,5.57637772e-005,3.90886817598e-005,-1.44916209202e-006,3.48613120997e-007,-1.81174429551e-005,-3.03537980789e-006,8.23073190986e-005,-5.11073936669e-005,0,8.23073190986e-005,-4.15532712698e-005,0,-9.40823213586e-005,2.69641684321e-005,0,-9.40823213586e-005,1.56846617394e-005,0,1.28694664308e-005,1.28694664308e-005,-4.98959252891e-006,-4.98959252891e-006
80,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.000316227766017,0,0.0177837314693,0,0.000480384654812,0.000386823985181,0,9.35606696302e-005,0,0.000339808001088,4.70159840932e-005,0.000301767293997,8.30759062668e-005,8.05895438811e-007,1.17488947867e-006,1472,0,-1.62242438447e-005,1.83480079277e-005,5.00404981184e-005,4.99038831818e-005,7.43577108909e-005,5.21222422381e-005,-1.93251567449e-006,4.64840772972e-007,-2.41581926029e-005,-4.04691023497e-006,0.000109756320399,-6.81497818384e-005,0,0.000109756320399,-5.54091449861e-005,0,-0.000125457426862,3.59565879173e-005,0,-0.000125457426862,2.09152795555e-005,0,1.7161734776e-005,1.7161734776e-005,-6.65450158532e-006,-6.65450158532e-006
81,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.000421696503429,0,0.0205366938124,0,0.000854149212986,0.000687784029006,0,0.00016636518398,0,0.000604137306502,8.36467225045e-005,0.000536561570706,0.000147712105671,1.42371682304e-006,2.08663580596e-006,1472,0,-2.16349731586e-005,2.44668535934e-005,6.67256450988e-005,6.65432045776e-005,9.91496328485e-005,6.95001653115e-005,-2.57709900503e-006,6.197999277e-007,-3.22122567299e-005,-5.39515896994e-006,0.000146358397918,-9.08738190192e-005,0,0.000146358397919,-7.38838891661e-005,0,-0.000167294183468,4.79476205771e-005,0,-0.000167294183468,2.78899901344e-005,0,2.28855865403e-005,2.28855865403e-005,-8.87529524222e-006,-8.87529524222e-006
82,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.00056234132519,0,0.0237159601549,0,0.00151871597489,0.00122290024191,0,0.000295815732978,0,0.0010740600991,0.000148840142803,0.000954003463532,0.000262625995705,2.5604568457e-006,3.71032582551e-006,1472,0,-2.88499824513e-005,3.26259920716e-005,8.89721970746e-005,8.8728443594e-005,0.000132203991669,9.26693585499e-005,-3.436701957e-006,8.26382769341e-007,-4.29500260386e-005,-7.19192407267e-006,0.000195164933571,-0.000121172625902,0,0.000195164933572,-9.85161590808e-005,0,-0.000223079737612,6.39369390495e-005,0,-0.000223079737612,3.71901508776e-005,0,3.05185011427e-005,3.05185011427e-005,-1.18378414332e-005,-1.18378414332e-005
83,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.000749894209332,0,0.0273876200398,0,0.00270015191346,0.00217417539496,0,0.000525976518491,0,0.00190927566915,0.00026489972581,0.00169612239517,0.000466909590225,4.53017528634e-006,6.61323427976e-006,1472,0,-3.84707931984e-005,4.35055363278e-005,0.000118632317249,0.00011830643967,0.000176271662879,0.000123557724143,-4.58306712345e-006,1.1017613883e-006,-5.72646312748e-005,-9.58589814179e-006,0.000260243948,-0.000161569294377,0,0.000260243948,-0.000131356354757,0,-0.000297462687238,8.5257294234e-005,0,-0.000297462687238,4.95907537141e-005,0,4.06972200162e-005,4.06972200162e-005,-1.57903639024e-005,-1.57903639024e-005
84,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.001,0,0.0316280494376,0,0.00480030531303,0.00386512980344,0,0.00093517550959,0,0.00339354129095,0.000471588512495,0.00301531989865,0.000830028361915,8.03537283921e-006,1.17461700348e-005,1472,0,-5.12993568551e-005,5.80121448607e-005,0.000158173815477,0.000157737780061,0.000235017245411,0.000164733351597,-6.1118872389e-006,1.4687997477e-006,-7.63455718092e-005,-1.27746683394e-005,0.000347018344265,-0.000215425887469,0,0.000347018344264,-0.000175136186174,0,-0.000396639215776,0.000113685344292,0,-0.000396639215776,6.61248036464e-005,0,5.4270873843e-005,5.4270873843e-005,-2.10645235089e-005,-2.10645235089e-005
85,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.00133352143216,0,0.0365255337251,0,0.00853324267901,0.00687061325679,0,0.00166262942223,0,0.00603075671017,0.000839856546612,0.00536004523037,0.00147538910059,1.42960616692e-005,2.08828641596e-005,1472,0,-6.84047544116e-005,7.73543563379e-005,0.000210883853173,0.000210299775592,0.00031332089019,0.000219615848281,-8.15081042464e-006,1.95792454697e-006,-0.000101776388916,-1.7020481808e-005,0.00046271631922,-0.000287221282006,0,0.000462716319221,-0.00023349392605,0,-0.000528867048722,0.000151589245321,0,-0.000528867048722,8.81690111798e-005,0,7.23718369882e-005,7.23718369882e-005,-2.81037523313e-005,-2.81037523313e-005
86,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.00177827941004,0,0.0421821585917,0,0.0151672097216,0.0122114766501,0,0.00295573307154,0,0.0107150334151,0.00149644323498,0.0095268341157,0.00262215319714,2.53764706021e-005,3.71128666218e-005,1472,0,-9.1212026303e-005,0.000103142876266,0.000281139321808,0.000280355792273,0.000417678527893,0.000292756453088,-1.08701287014e-005,2.60959872639e-006,-0.000135664007159,-2.26708486898e-005,0.000616970851671,-0.000382920142672,0,0.000616970851671,-0.000311273249223,0,-0.000705149115867,0.000202125107282,0,-0.000705149115867,0.000117557784719,0,9.6510228357e-005,9.6510228357e-005,-3.75014327201e-005,-3.75014327201e-005
87,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.00237137370566,0,0.0487160194502,0,0.0269544730473,0.0217004558118,0,0.00525401723544,0,0.0190323743264,0.00266808148539,0.0169299469743,0.00465936440609,4.51686381099e-005,6.5975793362e-005,1472,0,-0.000121620424027,0.000137524002552,0.00037476514654,0.000373712026444,0.000556731555349,0.000390208552788,-1.44970549166e-005,3.47758208393e-006,-0.000180809604557,-3.01852707344e-005,0.000822617095667,-0.000510462227716,0,0.000822617095666,-0.000414919003139,0,-0.000940142188054,0.000269498333799,0,-0.000940142188054,0.00015673474379,0,0.000128699958251,0.000128699958251,-5.00525136509e-005,-5.0052513651e-005
88,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.00316227766017,0,0.0562638127644,0,0.0478919930875,0.0385538657669,0,0.00933812732056,0,0.0337926803466,0.0047611854203,0.030079123346,0.00827722779764,8.02586221403e-005,0.00011725600114,1472,0,-0.000162160736414,0.000183357002222,0.00049950808558,0.000498089030588,0.000741966036679,0.000520016404005,-1.93348026994e-005,4.63321228923e-006,-0.000240933623173,-4.01695622455e-005,0.00109675209823,-0.0006804100353,0,0.00109675209824,-0.000553000106629,0,-0.00125336315348,0.000359310989826,0,-0.00125336315348,0.000208953880103,0,0.000171626867234,0.000171626867234,-6.68235973266e-005,-6.68235973266e-005
89,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.00421696503429,0,0.0649838903115,0,0.0850693202218,0.0684753338139,0,0.0165939864079,0,0.0599692043083,0.00850612950555,0.0534250707726,0.0146992754958,0.000142634341541,0.00020835320396,1472,0,-0.000216204438993,0.000244449670224,0.000665661425276,0.000663742958831,0.000988632423876,0.000692857315155,-2.57881023606e-005,6.17099486559e-006,-0.000320970791726,-5.34192768586e-005,0.00146214150961,-0.000906803823233,0,0.00146214150961,-0.000736898187978,0,-0.00167078798787,0.000479023007621,0,-0.00167078798787,0.000278546238553,0,0.000228873043699,0.000228873043699,-8.92486413511e-005,-8.92486413511e-005
90,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.0056234132519,0,0.0750598821345,0,0.15104983222,0.121569087773,0,0.0294807444467,0,0.106349139818,0.0152199479559,0.0948533348895,0.0260922071105,0.00025340022741,0.000370145546055,1472,0,-0.000288241445045,0.000325870715506,0.000886885344449,0.000884280589487,0.00131694954825,0.000922881066519,-3.43973527938e-005,8.21584752113e-006,-0.000427454668742,-7.0973479636e-005,0.00194908399206,-0.00120828645065,0,0.00194908399205,-0.000981710500485,0,-0.00222696688946,0.000638563634897,0,-0.00222696688946,0.000371272750661,0,0.000305216152577,0.000305216152577,-0.000119260583454,-0.000119260583454
91,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.00749894209332,0,0.0867050294722,0,0.268071736293,0.215713091157,0,0.0523586451362,0,0.188424967028,0.0272881241291,0.168318147333,0.0462875689549,0.000450016509887,0.000657358358969,1472,0,-0.000384248440641,0.000434363245811,0.00118127832563,0.00117772229757,0.00175367037465,0.00122879921747,-4.58843807875e-005,1.09323898664e-005,-0.000569014836351,-9.41791532777e-005,0.00259787703691,-0.00160957609316,0,0.00259787703691,-0.00130742660292,0,-0.0029678143785,0.000851140458551,0,-0.0029678143785,0.000494789794723,0,0.00040702898652,0.00040702898652,-0.000159474033085,-0.000159474033085
92,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.01,0,0.100167421162,0,0.475438222681,0.382487141568,0,0.0929510811124,0,0.333430781856,0.0490563597126,0.298473036778,0.0820483455224,0.000798842243086,0.0011669170248,1472,0,-0.000512176415338,0.000578890665669,0.00157276574438,0.00156787705958,0.00233409961595,0.00163528435433,-6.12138315912e-005,1.45366793018e-005,-0.000757012608843,-0.00012476424522,0.00346206885022,-0.00214338162474,0,0.00346206885023,-0.00174044880628,0,-0.00395427570131,0.00113430697827,0,-0.00395427570131,0.000659261249174,0,0.000542813065915,0.000542813065915,-0.0002134417527,-0.0002134417527
93,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.0133352143216,0,0.115736405371,0,0.842471513495,0.67755091932,0,0.164920594175,0,0.589050560406,0.088500358914,0.528781400982,0.145281984699,0.00141727907567,0.00207025456225,1472,0,-0.000682594297812,0.000771354875306,0.00209288008327,0.002086100426,0.00310466016664,0.00217474141693,-8.16756522128e-005,1.93107181496e-005,-0.00100634125146,-0.000164912588011,0.00461273010954,-0.00285287057084,0,0.00461273010956,-0.00231553317395,0,-0.00526711944995,0.00151136625118,0,-0.00526711944995,0.000878159130071,0,0.000723911842145,0.000723911842145,-0.000286019815052,-0.000286019815052
94,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.0177827941004,0,0.133750568779,0,1.4909620923,1.19177884207,0,0.299183250226,0,1.03832507403,0.153453768043,0.929967678176,0.255509050828,0.00255545423794,0.00374665882896,1472,0,-0.00092114233398,0.00103971061212,0.00279664807932,0.00278572133438,0.00415019097594,0.00290215413568,-0.00011042284854,2.56827470818e-005,-0.00134828346468,-0.00021778333478,0.00622541604804,-0.0038186969505,0,0.00622541604804,-0.00309254087944,0,-0.00709478718715,0.00203648644684,0,-0.00709478718715,0.00118294406118,0,0.000969671142512,0.000969671142512,-0.000387920155391,-0.000387920155391
95,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.0237137370566,0,0.154607864065,0,2.63462229311,2.10068762131,0,0.533934671802,0,1.8247754167,0.275912204604,1.63937256799,0.450083183204,0.00455117358961,0.00668069651927,1472,0,-0.00123220880414,0.0013899268805,0.00372137395378,0.00370535280004,0.00552008910069,0.00385689183818,-0.00014802170195,3.40430304886e-005,-0.00179334788626,-0.000286020543756,0.00832488094198,-0.00508586752127,0,0.00832488094198,-0.00411323145342,0,-0.00947805348437,0.00272200841096,0,-0.00947805348437,0.00158040226183,0,0.00129521713152,0.00129521713152,-0.000523575403408,-0.000523575403408
96,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.0316227766017,0,0.178778770218,0,4.64581084527,3.69185406952,0,0.953956775758,0,3.19392066508,0.49793340444,2.8815346607,0.790286637389,0.00810974054227,0.0119230308809,1472,0,-0.00164997184373,0.00185958789027,0.0049482145964,0.00492427983431,0.00733584053019,0.00511978170708,-0.000198748666648,4.50341012129e-005,-0.00238338488946,-0.000373638349587,0.0111421945271,-0.00677056662462,0,0.0111421945271,-0.00546593041817,0,-0.0126690266777,0.00364100198811,0,-0.0126690266777,0.00211264581659,0,0.00173110234325,0.00173110234325,-0.000709463369715,-0.000709463369715
97,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.0421696503429,0,0.206823872408,0,8.16958880145,6.46272286179,0,1.70686593965,0,5.5596525609,0.903070300897,5.04530447387,1.38165364794,0.0144607466218,0.0213039933584,1472,0,-0.00221224672452,0.0024905179566,0.00657293625397,0.00653646946994,0.00973767439395,0.00678559832685,-0.000267422610664,5.94143582741e-005,-0.00316424031641,-0.000484540271923,0.0149299256226,-0.00900795772305,0,0.0149299256226,-0.0072547398899,0,-0.0169465035278,0.00487498481637,0,-0.0169465035278,0.00282628788935,0,0.00231563316629,0.00231563316629,-0.000966364261484,-0.000966364261484
98,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.056234132519,0,0.239418106092,0,14.3135299055,11.2539074645,0,3.05962244094,0,9.60517032882,1.64873713572,8.78849158113,2.40148228153,0.0258092119725,0.0381243899139,1472,0,-0.00297109491012,0.00333993261895,0.00871921953967,0.00866255456325,0.0129061869741,0.00897449793256,-0.000360785334232,7.81082304735e-005,-0.0041954032822,-0.000622048764328,0.0200342534185,-0.0119749154576,0,0.0200342534185,-0.00961320304036,0,-0.022688715223,0.00653532810693,0,-0.022688715223,0.00378467111071,0,0.00310124924013,0.00310124924013,-0.00132532057427,-0.00132532057427
99,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.0749894209332,0,0.277385433428,0,24.9573539959,19.4604220162,0,5.49693197979,0,16.423435139,3.03698687712,15.2047475569,4.14119340879,0.0461201574605,0.068360892985,1472,0,-0.00399868581137,0.00448652821583,0.0115446225422,0.0114549084783,0.0170711616276,0.0118356531331,-0.000488344718251,0.00010220359683,-0.00555378359821,-0.000787431611734,0.0269321497876,-0.015901029312,0,0.0269321497876,-0.012709837353,0,-0.0304101640991,0.00877501069787,0,-0.0304101640991,0.00507420089881,0,0.00416055019707,0.00416055019707,-0.00183392504106,-0.00183392504106
100,analytic_3p1,standard3nu,ND+FD,uniform,0.237137370566,0.1,0,0.321750554397,0,43.2429791528,33.3406909806,0,9.90228817215,0,27.679362594,5.6613283866,26.0705081136,7.0647491166,0.0825465122415,0.122887238225,1472,0,-0.00539571408205,0.00603907655754,0.0152455872708,0.0151011551101,0.0225203788707,0.0155484119352,-0.000663581026305,0.000132920837575,-0.00733907450614,-0.000977277103808,0.0362834925254,-0.0210805637913,0,0.0362834925254,-0.0167519142584,0,-0.0408114842394,0.0118052438208,0,-0.0408114842394,0.00681311810098,0,0.00559571082065,0.00559571082065,-0.00256730992371,-0.00256730992371
101,analytic_3p1,standard3nu,ND+FD,uniform,0.316227766017,0.0001,0,0.0100001666742,0,0.000183258758105,0.000183258758105,0,0,0,0.000137500193111,4.5758564994e-005,0.00013805873774,4.51727221459e-005,2.56786707492e-008,1.6195480737e-009,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,analytic_3p1,standard3nu,ND+FD,uniform,0.316227766017,0.000133352143216,0,0.0115480765167,0,0.000208530554528,0.000193522908184,0,1.50076463437e-005,0,0.000186130251128,7.39265705596e-006,0.000152010996984,4.10852575584e-005,2.01495176835e-007,2.25158464813e-007,1472,0,-5.96612042825e-006,7.22239686487e-006,2.99915931608e-005,3.05916056095e-005,3.95586692532e-005,3.01157209614e-005,-8.02594155202e-007,2.38747150219e-007,-8.82728370297e-006,-9.41022884441e-007,3.86889128273e-005,-3.75168324071e-005,0,3.86889128274e-005,-3.31315188072e-005,0,-5.01430335499e-005,1.40672597792e-005,0,-5.01430335499e-005,8.01073346338e-006,0,9.61483598561e-006,9.61483598561e-006,-1.92244343035e-006,-1.92244343035e-006
103,analytic_3p1,standard3nu,ND+FD,uniform,0.316227766017,0.000177827941004,0,0.0133356095822,0,0.000370804704219,0.000344117684307,0,2.66870199125e-005,0,0.000330968954204,1.31487301024e-005,0.000270298207604,7.30554359695e-005,3.55829104257e-007,4.08211629163e-007,1472,0,-7.95590963559e-006,9.63112409166e-006,3.99931212888e-005,4.07931701138e-005,5.27505158242e-005,4.01584310936e-005,-1.07028089636e-006,3.18360072141e-007,-1.17709567855e-005,-1.25466115113e-006,5.15921605652e-005,-5.00280168302e-005,0,5.15921605652e-005,-4.41800629427e-005,0,-6.68658637404e-005,1.8758797066e-005,0,-6.68658637404e-005,1.06823374737e-005,0,1.28213751792e-005,1.28213751792e-005,-2.56381400854e-006,-2.56381400854e-006
104,analytic_3p1,standard3nu,ND+FD,uniform,0.316227766017,0.000237137370566,0,0.0153998739491,0,0.000659319271804,0.000611864116306,0,4.74551554985e-005,0,0.000588476021209,2.33880950967e-005,0.000480618255434,0.00012989959639,6.29473248906e-007,7.16791232447e-007,1472,0,-1.06093051993e-005,1.28431380437e-005,5.33293530784e-005,5.4396091943e-005,7.0340711532e-005,5.35494108942e-005,-1.42725031575e-006,4.24514427019e-007,-1.56960848501e-005,-1.67273872739e-006,6.87986581364e-005,-6.67107950065e-005,0,6.87986581363e-005,-5.89123445313e-005,0,-8.91653798231e-005,2.50149105662e-005,0,-8.91653798231e-005,1.42448640543e-005,0,1.70971968495e-005,1.70971968495e-005,-3.41924681097e-006,-3.41924681097e-006
105,analytic_3p1,standard3nu,ND+FD,uniform,0.316227766017,0.000316227766017,0,0.0177837314693,0,0.00117231735229,0.0010879331481,0,8.43842041833e-005,0,0.00104632840149,4.16047466145e-005,0.000854561726628,0.000230966126448,1.1265055419e-006,1.2787894855e-006,1472,0,-1.41476099483e-005,1.71262933616e-005,7.11116895486e-005,7.25339537001e-005,9.37950993471e-005,7.14044543884e-005,-1.90328275314e-006,5.66053649822e-007,-2.09297528303e-005,-2.22995937876e-006,9.17434293902e-005,-8.89555844122e-005,0,9.17434293903e-005,-7.85560437228e-005,0,-0.000118900952953,3.33573016865e-005,0,-0.000118900952953,1.89953657812e-005,0,2.27987996074e-005,2.27987996074e-005,-4.56025403059e-006,-4.5602540306e-006
106,analytic_3p1,standard3nu,ND+FD,uniform,0.316227766017,0.000421696503429,0,0.0205366938124,0,0.00208433576101,0.00193428731616,0,0.000150048444849,0,0.00186026882375,7.40184924042e-005,0.00151938438848,0.000410647600359,1.98314969922e-006,2.2721776241e-006,1472,0,-1.88659171756e-005,2.28377342603e-005,9.48215896798e-005,9.67177559774e-005,0.000125067555706,9.52107764045e-005,-2.53809298627e-006,7.54763878654e-007,-2.7907940023e-005,-2.97250098833e-006,0.000122339952062,-0.000118615837255,0,0.000122339952062,-0.000104747578183,0,-0.000158551648392,4.44815783495e-005,0,-0.000158551648392,2.53298992197e-005,0,3.04014808209e-005,3.04014808209e-005,-6.08229047046e-006,-6.08229047046e-006
107,analytic_3p1,standard3nu,ND+FD,uniform,0.316227766017,0.00056234132519,0,0.0237159601549,0,0.00370573688334,0.00343893312364,0,0.000266803759703,0,0.00330722779716,0.00013170532648,0.0027012623594,0.000730068458357,3.56522103286e-006,4.03708484578e-006,1472,0,-2.51577067576e-005,3.04536389801e-005,0.000126433511593,0.000128961283673,0.000166762093653,0.000126950328715,-3.38464517928e-006,1.0063501443e-006,-3.72116867719e-005,-3.96176439226e-006,0.000163139609989,-0.000158161928271,0,0.00016313960999,-0.000139667865321,0,-0.000211422559631,5.93151849761e-005,0,-0.000211422559631,3.37764908832e-005,0,4.05388798317e-005,4.05388798317e-005,-8.11281038997e-006,-8.11281038997e-006
108,analytic_3p1,standard3nu,ND+FD,uniform,0.316227766017,0.000749894209332,0,0.0273876200398,0,0.00658786715814,0.00611347314598,0,0.000474394012157,0,0.00587907506254,0.000234398083441,0.00480211073616,0.00129784495746,6.34726494093e-006,7.17018742457e-006,1472,0,-3.35476332366e-005,4.06088569676e-005,0.000168578482741,0.000171947887153,0.000222348512338,0.000169263808443,-4.51357465809e-006,1.34173403883e-006,-4.9615205547e-005,-5.27931191008e-006,0.00021754423088,-0.000210885943723,0,0.000217544230879,-0.00018622292786,0,-0.000281919689232,7.90945975685e-005,0,-0.000281919689232,4.50390560209e-005,0,5.40556484556e-005,5.40556484556e-005,-1.08220671786e-005,-1.08220671786e-005
109,analytic_3p1,standard3nu,ND+FD,uniform,0.316227766017,0.001,0,0.0316280494376,0,0.0117103697632,0.0108669012831,0,0.000843468480092,0,0.0104496271165,0.000417274166584,0.00853596403482,0.00230693340668,1.12486058636e-005,1.275523574e-005,1472,0,-4.47352292242e-005,5.41497167411e-005,0.000224761558141,0.000229252181455,0.000296449048411,0.000225668590906,-6.01908661963e-006,1.78877690393e-006,-6.61498286752e-005,-7.03334531607e-006,0.0002900893408,-0.00028117401847,0,0.0002900893408,-0.000248283959423,0,-0.000375916027939,0.000105468165934,0,-0.000375916027939,6.00558907035e-005,0,7.20775793793e-005,7.20775793793e-005,-1.44376141078e-005,-1.44376141078e-005
110,analytic_3p1,standard3nu,ND+FD,uniform,0.316227766017,0.00133352143216,0,0.0365255337251,0,0.0208132409915,0.0193136422989,0,0.00149959869264,0,0.0185705471848,0.000743095114082,0.0151709594398,0.00410000679431,2.00002349703e-005,2.26758297762e-005,1472,0,-5.96531490433e-005,7.22043588927e-005,0.000299650621042,0.00030563442957,0.000395218993441,0.000300847968196,-8.02682603559e-006,2.38456481574e-006,-8.81889125627e-005,-9.36715309565e-006,0.000386821589425,-0.000374868163673,0,0.000386821589424,-0.000331006077103,0,-0.000501238874759,0.000140633080184,0,-0.000501238874759,8.00775394013e-005,0,9.61049304312e-005,9.61049304312e-005,-1.92638179416e-005,-1.92638179416e-005
111,analytic_3p1,standard3nu,ND+FD,uniform,0.316227766017,0.00177827941004,0,0.0421821585917,0,0.0369855315967,0.0343195941459,0,0.00266593745082,0,0.0329956358928,0.00132395825308,0.0269583656964,0.00728535074543,3.55755451699e-005,4.03021588637e-005,1472,0,-7.95447741064e-005,9.62763712228e-005,0.000399459397423,0.000407430872159,0.000526851343288,0.00040103440198,-1.07043790431e-005,3.1784326528e-006,-0.000117560400837,-1.24700358256e-005,0.000515801520599,-0.000499746388597,0,0.000515801520597,-0.000441250930919,0,-0.000668318169784,0.000187517705487,0,-0.000668318169784,0.000106770397638,0,0.000128136530766,0.000128136530766,-2.57081953315e-005,-2.57081953315e-005
112,analytic_3p1,standard3nu,ND+FD,uniform,0.316227766017,0.00237137370566,0,0.0487160194502,0,0.0657083851224,0.060969424246,0,0.00473896087634,0,0.0586090569825,0.00236036726351,0.0478924881409,0.0129420982213,6.32086135588e-005,7.16292703364e-005,1472,0,-0.000106067588293,0.00012836937693,0.000532454465641,0.000543070262093,0.000702244584412,0.000534516237823,-1.42752886032e-005,4.23595597968e-006,-0.000156695763819,-1.65912737256e-005,0.000687773079016,-0.000666158715298,0,0.00068777307902,-0.000588145897335,0,-0.000891048358961,0.000250024173892,0,-0.000891048358961,0.000142354449427,0,0.000170834668416,0.000170834668416,-3.43170936736e-005,-3.43170936736e-005
113,analytic_3p1,standard3nu,ND+FD,uniform,0.316227766017,0.00316227766017,0,0.0562638127644,0,0.116700433527,0.108277553259,0,0.00842288026861,0,0.104065914974,0.00421163828425,0.0850548061267,0.0229831690095,0.00011230025293,0.000127277869502,1472,0,-0.000141430830309,0.000171152684834,0.000709624695506,0.000723755596299,0.000935884008774,0.000712305664982,-1.90377651707e-005,5.64420185415e-006,-0.000208826551418,-2.20576869524e-005,0.000917054727663,-0.00088786777946,0,0.000917054727659,-0.00078382201165,0,-0.00118793290665,0.000333350899037,0,-0.00118793290665,0.000189786199885,0,0.000227743886845,0.000227743886845,-4.58242727078e-005,-4.58242727078e-005
